seq_name	BA2040	BA2160	BA2303	BA2353	BA2516	BA2590	BA2647	BA2891	BA2924	BA2971	BA3036	BA3059	BA3073	BA3078	BA3079	BA3083	BA3084	BA3085	BA3087	BA3089	BA3094	BA3095	BA3098	BA3099	BA3103	BA3108	BA3109	BA3110	BA3114	BA3116	BA3117	BA3118	BA3119	BA3123	BA3124	BA3126	BA3128	BA3130	BA3133	BA3135	BA3136	BA3137	BA3138	BA3139	BA3141	BA3142	BA3145	BA3146	BA3149	BA3152	BA3153	BA3154	BA3156	BA3157	BA3158	BA3162	BA3163	BA3164	BA3167	BA3169	BA3171	BA3173	BA3174	BA3175	BA3176	BA3177	BA3178	BA3180	BA3181	BA3182	BA3183	BA3185	BA3186	BA3187	BA3189	BA3190	BA3191	BA3192	BA3194	BA3195	BA3197	BA3199	BA3200	BA3202	BA3203	BA3206	BA3207	BA3208	BA3210	BA3211	BA3212	BA3213	BA3214	BA3216	BA3217	BA3219	BA3221	BA3222	BA3225	BA3226	BA3227	BA3228	BA3229	BA3230	BA3232	BA3234	BA3235	BA3237	BA3240	BA3242	BA3243	BA3245	BA3249	BA3250	BA3251	BA3255	BA3258	BA3260	BA3261	BA3264	BA3266	BA3268	BA3269	BA3270	BA3271	BA3273	BA3275	BA3277	BA3280	BA3283	BA3285	BA3286	BA3289	BA3290	BA3293	BA3295	BA3296	BA3297	BA3299	BA3300	BA3302	BA3305	BA3306	BA3308	BA3310	BA3311	BA3312	BA3315	BA3317	BA3318	BA3319	BA3322	BA3324	BA3325	BA3326	BA3328	BA3329	BA3332	BA3333	BA3334	BA3335	BA3339	BA3341	BA3345	BA3347	BA3351	BA3352	BA3353	BA3357	BA3362	BA3367	BA3369	BA3371	BA3373	BA3374	BA3375	BA3376	BA3379	BA3380	BA3381	BA3384	BA3385	BA3386	BA3388	BA3390	BA3394	BA3395	BA3397	BA3399	BA3400	BA3403	BA3405	BA3406	BA3407	BA3408	BA3410	BA3411	BA3412	BA3413	BA3415	BA3416	BA3417	BA3418	BA3421	BA3422	BA3423	BA3427	BA3430	BA3431	BA3433	BA3434	BA3435	BA3436	BA3438	BA3445	BA3446	BA3447	BA3448	BA3449	BA3450	BA3451	BA3452	BA3453	BA3454
FLT3_ref2_kmer25.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	51	15	46	3	8	53	7	12	0	15	4	51	8	0	8	4	102	0	5	14	25	0	5	21	19	9	2	271	16	5	135	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	19	28	30	0	10	28	59	3	3	23	2	3	13	0	110	42	15	22	0	7	47	13	67	0	6	0	6	5	14	135	18	0	4	29	9	17	12	3	2	3	25	14	0	12	8	22	9	14	11	28	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	38	40	3	8	19	11	2	21	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	9	7	0	3	136	26	27	0	10	2	3	3	96	31	11	8	0	17	0	0	10	16	13	23	27	5	4	6	24	2	7	11	3	25	2	9	0	21	44	0	0	19	2	43	16	10	35	2	10	7	36	18	0	6	3	9	27	29	81	81	0	7	17	23	0	7	3	44	12	7
FLT3_ref2_kmer7.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	78	0	6	14	25	0	5	21	19	9	2	245	16	12	118	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	39	13	67	0	6	0	6	5	14	111	18	0	4	29	9	17	12	0	2	4	25	14	0	12	8	22	9	24	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	141	26	27	0	10	2	3	3	75	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	2	7	11	3	24	0	9	0	21	44	0	0	19	2	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	84	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer16.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	95	0	5	14	25	0	5	21	19	9	2	271	16	12	135	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	47	13	67	0	6	0	6	5	14	121	18	0	4	29	9	17	12	3	2	4	25	14	0	12	8	22	9	14	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	19	11	2	21	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	138	26	27	0	10	2	3	3	93	31	11	8	0	17	0	0	9	16	13	23	27	5	4	6	24	2	7	11	3	25	0	9	0	21	44	0	0	19	2	38	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	81	0	12	17	23	0	7	3	55	12	7
FLT3_ref2_kmer30.kmer1 ct:1	0	63	6	22	7	30	41	0	3	5	22	0	29	79	8	9	57	15	46	3	8	38	7	12	0	15	4	51	8	0	8	4	102	0	5	14	25	0	5	21	19	9	2	271	16	5	135	4	10	9	0	18	0	5	39	12	3	17	6	18	4	12	4	0	16	19	28	30	0	10	28	59	3	3	23	2	3	13	0	110	42	15	22	0	7	47	13	67	0	6	0	6	5	14	135	18	0	4	29	9	17	12	3	2	3	25	14	0	13	8	22	9	14	11	28	12	7	0	11	37	23	9	17	4	16	17	73	4	18	8	40	44	3	8	19	11	2	21	5	6	47	19	7	45	89	9	4	0	28	40	2	2	4	20	9	7	0	3	136	26	31	0	10	2	3	3	96	31	11	8	0	17	0	0	10	16	13	23	27	5	4	6	24	2	7	11	3	25	2	9	0	21	44	0	0	19	2	43	16	10	35	2	10	7	36	18	0	6	3	9	27	29	81	81	0	7	18	23	0	7	3	44	12	7
FLT3_ref2_kmer3.kmer1 ct:1	0	49	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	49	8	0	8	4	78	0	6	14	25	0	5	21	19	9	2	250	16	12	103	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	24	28	30	0	7	28	54	0	3	23	0	3	13	0	110	33	15	22	0	7	39	17	67	0	6	0	6	5	14	111	18	0	4	29	9	17	12	2	2	4	29	14	0	12	8	22	9	19	11	29	11	7	0	11	37	23	9	17	0	16	17	73	4	18	8	44	39	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	141	26	27	0	10	2	3	3	65	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	2	7	11	3	24	0	9	0	21	44	0	3	19	0	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	86	0	11	17	23	3	7	3	55	12	7
FLT3_ref2_kmer13.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	85	0	6	14	25	0	5	21	19	9	2	254	16	12	135	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	47	13	67	0	6	0	6	5	14	121	18	0	4	29	9	17	12	3	2	4	25	14	0	12	8	22	9	27	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	138	26	27	0	10	2	3	3	93	31	11	8	0	17	0	0	9	16	13	23	23	5	4	6	24	2	7	11	3	24	0	9	0	21	44	0	0	19	2	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	84	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer28.kmer1 ct:1	0	63	6	22	7	30	41	0	3	5	22	0	29	79	8	9	51	15	46	3	8	38	7	12	0	15	4	51	8	0	8	4	102	0	5	14	25	0	5	21	19	9	2	271	16	5	135	4	10	9	0	18	0	5	39	12	3	17	6	18	4	12	4	0	16	19	28	30	0	10	28	59	3	3	23	2	3	13	0	110	42	15	22	0	7	47	13	67	0	6	0	6	5	14	135	18	0	4	29	9	17	12	3	2	3	25	14	0	13	8	22	9	14	11	28	12	7	0	11	37	23	9	17	4	16	17	73	4	18	8	38	40	3	8	19	11	2	21	5	6	47	19	7	45	89	9	4	0	28	40	2	2	4	20	9	7	0	3	136	26	27	0	10	2	3	3	96	31	11	8	0	17	0	0	10	16	13	23	27	5	4	6	24	2	7	11	3	25	2	9	0	21	44	0	0	19	2	43	16	10	35	2	10	7	36	18	0	6	3	9	27	29	81	81	0	7	17	23	0	7	3	44	12	7
FLT3_ref2_kmer4.kmer1 ct:1	0	49	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	78	0	6	14	25	0	5	21	19	9	2	250	16	12	118	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	24	28	30	0	7	28	54	0	3	23	0	3	13	0	110	33	15	22	0	7	39	17	67	0	6	0	6	5	14	111	18	0	4	29	9	17	12	2	2	4	25	14	0	12	8	22	9	19	11	27	11	7	0	11	37	23	9	17	0	16	17	73	4	18	8	44	39	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	141	26	27	0	10	2	3	3	75	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	0	7	11	3	24	0	9	0	21	44	0	3	19	2	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	86	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer2.kmer1 ct:1	0	49	6	22	7	20	46	0	0	5	19	0	25	79	11	9	18	6	33	3	8	27	7	12	5	16	4	56	11	0	8	4	78	0	0	18	25	0	5	38	21	9	2	224	16	12	72	4	10	9	6	18	0	5	39	10	3	17	6	14	4	9	2	0	16	24	16	33	0	7	37	78	0	3	23	0	3	18	0	67	24	15	22	3	7	31	17	45	2	6	0	10	5	20	83	18	0	4	29	9	17	12	0	0	4	27	14	0	12	8	13	16	20	11	26	11	7	0	11	37	23	9	22	0	14	23	54	19	10	10	42	18	5	8	17	11	0	32	9	6	42	21	23	45	68	9	0	0	28	26	2	2	4	20	5	9	0	9	170	22	34	0	6	0	0	3	39	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	2	7	11	3	24	4	16	0	21	19	0	3	19	0	21	16	10	35	2	11	6	41	54	0	6	0	17	27	14	34	66	0	11	17	23	5	10	0	49	17	7
FLT3_ref2_kmer14.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	85	0	5	14	25	0	5	21	19	9	2	271	16	12	135	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	47	13	67	0	6	0	6	5	14	121	18	0	4	29	9	17	12	3	2	4	25	14	0	12	8	22	9	14	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	138	26	27	0	10	2	3	3	93	31	11	8	0	17	0	0	9	16	13	23	23	5	4	6	24	2	7	11	3	25	0	9	0	21	44	0	0	19	2	38	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	81	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer21.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	51	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	95	0	5	14	25	0	5	21	19	9	2	271	16	12	135	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	10	28	54	3	3	23	0	3	13	0	110	42	15	22	0	7	47	13	67	0	6	0	6	5	14	135	18	0	4	29	9	17	12	3	2	4	25	14	0	12	8	22	9	14	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	19	11	2	21	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	136	26	27	0	10	2	3	3	97	31	11	8	0	17	0	0	9	16	13	23	27	5	4	6	24	2	7	11	3	25	2	9	0	21	44	0	0	19	2	38	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	81	0	7	17	23	0	7	3	55	12	7
FLT3_ref2_kmer8.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	78	0	6	14	25	0	5	21	19	9	2	243	16	12	118	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	39	13	67	0	6	0	6	5	14	111	18	0	4	29	9	17	12	0	2	4	25	14	0	12	8	22	9	24	11	27	11	7	0	11	37	23	9	17	4	16	17	73	4	18	8	44	40	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	141	26	27	0	10	2	3	3	90	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	2	7	11	3	24	0	9	0	21	44	0	0	19	2	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	84	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer5.kmer1 ct:1	0	49	6	22	7	28	41	0	3	5	22	0	25	79	8	9	42	15	43	3	8	53	7	12	0	15	4	51	8	0	8	4	78	0	6	14	25	0	5	21	19	9	2	245	16	12	118	4	10	9	2	18	0	5	39	12	3	17	6	18	4	12	4	0	16	21	28	30	0	7	28	54	3	3	23	0	3	13	0	110	33	15	22	0	7	39	17	67	0	6	0	6	5	14	111	18	0	4	29	9	17	12	2	2	4	25	14	0	12	8	22	9	19	11	27	11	7	0	11	37	23	9	17	0	16	17	73	4	18	8	44	39	3	8	17	11	2	32	5	6	42	19	7	45	89	9	4	0	28	40	2	2	4	20	5	7	0	3	141	26	27	0	10	2	3	3	75	31	11	8	0	17	0	0	9	16	13	23	23	0	4	6	24	2	7	11	3	24	0	9	0	21	44	0	3	19	2	31	16	10	35	2	10	7	36	18	0	6	0	9	27	29	81	86	0	11	17	23	0	7	3	55	12	7
FLT3_ref2_kmer26.kmer1 ct:1	0	63	6	22	7	28	41	0	3	5	22	0	25	79	8	9	51	15	46	3	8	53	7	12	0	15	4	51	8	0	8	4	102	0	5	14	25	0	5	21	19	9	2	271	16	5	135	4	10	9	0	18	0	5	39	12	3	17	6	18	4	12	4	0	16	19	28	30	0	10	28	59	3	3	23	2	3	13	0	110	42	15	22	0	7	47	13	67	0	6	0	6	5	14	135	18	0	4	29	9	17	12	3	2	3	25	14	0	13	8	22	9	14	11	28	12	7	0	11	37	23	9	17	4	16	17	73	4	18	8	38	40	3	8	19	11	2	21	5	6	47	19	7	45	89	9	4	0	28	40	2	2	4	20	9	7	0	3	136	26	27	0	10	2	3	3	96	31	11	8	0	17	0	0	10	16	13	23	27	5	4	6	24	0	7	11	3	25	2	9	0	21	44	0	0	19	2	43	16	10	35	2	10	7	36	18	0	6	3	9	27	29	81	81	0	7	17	23	0	7	3	44	12	7
