seq_name	BA2040	BA2160	BA2303	BA2353	BA2516	BA2590	BA2647	BA2891	BA2924	BA2971	BA3036	BA3059	BA3073	BA3078	BA3079	BA3083	BA3084	BA3085	BA3087	BA3089	BA3094	BA3095	BA3098	BA3099	BA3103	BA3108	BA3109	BA3110	BA3114	BA3116	BA3117	BA3118	BA3119	BA3123	BA3124	BA3126	BA3128	BA3130	BA3133	BA3135	BA3136	BA3137	BA3138	BA3139	BA3141	BA3142	BA3145	BA3146	BA3149	BA3152	BA3153	BA3154	BA3156	BA3157	BA3158	BA3162	BA3163	BA3164	BA3167	BA3169	BA3171	BA3173	BA3174	BA3175	BA3176	BA3177	BA3178	BA3180	BA3181	BA3182	BA3183	BA3185	BA3186	BA3187	BA3189	BA3190	BA3191	BA3192	BA3194	BA3195	BA3197	BA3199	BA3200	BA3202	BA3203	BA3206	BA3207	BA3208	BA3210	BA3211	BA3212	BA3213	BA3214	BA3216	BA3217	BA3219	BA3221	BA3222	BA3225	BA3226	BA3227	BA3228	BA3229	BA3230	BA3232	BA3234	BA3235	BA3237	BA3240	BA3242	BA3243	BA3245	BA3249	BA3250	BA3251	BA3255	BA3258	BA3260	BA3261	BA3264	BA3266	BA3268	BA3269	BA3270	BA3271	BA3273	BA3275	BA3277	BA3280	BA3283	BA3285	BA3286	BA3289	BA3290	BA3293	BA3295	BA3296	BA3297	BA3299	BA3300	BA3302	BA3305	BA3306	BA3308	BA3310	BA3311	BA3312	BA3315	BA3317	BA3318	BA3319	BA3322	BA3324	BA3325	BA3326	BA3328	BA3329	BA3332	BA3333	BA3334	BA3335	BA3339	BA3341	BA3345	BA3347	BA3351	BA3352	BA3353	BA3357	BA3362	BA3367	BA3369	BA3371	BA3373	BA3374	BA3375	BA3376	BA3379	BA3380	BA3381	BA3384	BA3385	BA3386	BA3388	BA3390	BA3394	BA3395	BA3397	BA3399	BA3400	BA3403	BA3405	BA3406	BA3407	BA3408	BA3410	BA3411	BA3412	BA3413	BA3415	BA3416	BA3417	BA3418	BA3421	BA3422	BA3423	BA3427	BA3430	BA3431	BA3433	BA3434	BA3435	BA3436	BA3438	BA3445	BA3446	BA3447	BA3448	BA3449	BA3450	BA3451	BA3452	BA3453	BA3454
CBL_ref10_kmer4.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer12.kmer1 ct:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CBL_ref10_kmer8.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer29.kmer1 ct:1	51	68	68	47	69	51	54	35	65	49	45	43	21	72	37	54	38	31	82	63	130	55	119	66	45	52	77	29	30	20	54	33	62	37	25	87	43	46	82	38	110	54	91	61	39	69	46	27	42	115	56	57	21	32	49	72	66	63	46	34	79	53	71	46	36	30	38	61	48	70	52	66	48	36	93	47	54	37	97	60	52	47	59	24	24	51	76	49	40	53	17	68	61	34	35	75	65	111	83	44	41	102	95	63	46	123	82	30	53	57	78	24	65	112	36	46	86	121	36	44	82	55	57	67	75	19	70	30	29	80	60	64	41	68	56	102	82	91	39	56	107	56	25	49	50	180	80	56	49	80	75	58	199	34	91	103	25	20	64	24	27	71	14	37	50	59	22	32	36	82	84	87	43	78	29	23	24	76	32	116	44	59	42	49	108	66	53	113	25	31	124	93	39	39	39	40	71	149	37	66	13	39	71	17	37	32	88	26	67	27	79	90	46	327	53	17	13	46	18	40	103	93	42	68
CBL_ref10_kmer6.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer3.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer9.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer22.kmer1 ct:1	51	68	68	47	69	51	54	35	65	49	45	43	21	72	37	54	35	31	82	63	126	55	119	66	45	52	59	29	30	20	54	33	62	37	25	87	43	46	66	38	110	43	80	61	39	69	46	27	42	113	56	57	21	32	49	60	60	56	46	34	79	53	71	46	36	30	38	61	48	45	42	51	48	36	87	47	65	37	83	60	52	47	59	24	24	51	76	47	40	46	17	68	61	34	35	75	63	111	75	44	37	102	76	57	46	82	82	30	53	57	78	24	59	91	43	42	78	110	36	40	82	55	50	67	75	19	65	27	29	58	60	64	41	68	56	104	82	91	39	45	107	56	25	49	50	156	80	56	49	80	75	58	179	34	91	103	25	20	64	24	27	71	14	37	50	59	22	23	36	82	84	74	43	79	29	23	24	76	32	116	44	59	42	49	96	66	53	113	25	31	124	81	39	39	39	40	71	149	37	66	13	39	62	17	37	32	69	26	67	27	79	86	46	328	53	17	13	46	18	40	90	93	42	68
CBL_ref10_kmer15.kmer1 ct:1	51	68	68	47	89	51	62	35	65	49	45	43	21	72	35	54	35	31	82	63	126	55	119	66	45	52	59	29	53	20	54	33	62	37	33	88	43	46	67	38	110	47	80	61	39	69	46	27	42	113	79	57	21	34	49	79	68	62	33	34	79	53	71	46	36	30	40	61	48	45	65	54	48	36	86	47	65	37	83	60	48	38	59	24	24	51	76	51	40	46	17	68	61	34	35	75	63	115	75	44	37	102	76	57	46	82	79	25	53	57	78	24	59	89	43	42	78	110	36	40	80	55	44	78	75	19	75	27	29	58	63	64	41	68	56	104	82	83	39	45	103	56	25	49	50	164	76	56	49	80	75	58	189	34	91	103	25	20	64	24	27	71	14	37	51	59	22	23	36	82	84	78	43	79	29	23	24	76	32	116	44	59	42	49	96	73	53	116	25	31	124	81	39	39	39	40	71	156	37	66	13	39	62	17	37	32	61	26	67	27	79	86	41	341	53	11	13	46	18	40	90	93	42	68
CBL_ref10_kmer20.kmer1 ct:1	51	68	68	47	69	51	54	35	65	49	45	43	21	72	35	54	35	31	82	63	126	55	119	66	45	52	59	29	30	20	54	33	62	37	25	87	43	46	66	38	110	43	80	61	39	69	46	27	42	113	56	57	21	34	49	60	68	56	46	34	79	53	71	46	36	30	40	61	48	45	42	51	48	36	87	47	65	37	83	60	48	47	59	24	24	51	76	47	40	46	17	68	61	34	35	75	63	111	75	44	37	102	76	57	46	82	82	30	53	57	78	24	59	89	43	42	78	110	36	40	82	55	50	67	75	19	65	27	29	58	63	64	41	68	56	104	82	91	39	45	103	56	25	49	50	156	80	56	49	80	75	58	182	34	91	103	25	20	64	24	27	71	14	37	50	59	22	23	36	82	84	74	43	79	29	23	24	76	32	116	44	59	42	49	96	66	53	113	25	31	124	81	39	39	39	40	71	149	37	66	13	39	62	17	37	32	61	26	67	27	79	86	46	320	53	17	13	46	18	40	90	93	42	68
CBL_ref10_kmer5.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	2	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer7.kmer1 ct:1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	3	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0
CBL_ref10_kmer27.kmer1 ct:1	51	68	68	47	69	51	54	35	65	49	45	43	21	72	37	54	38	31	82	63	130	55	119	66	45	52	77	29	30	20	54	33	62	37	25	87	43	46	82	38	110	54	91	61	39	69	46	27	42	113	56	57	21	32	49	72	60	63	46	34	79	53	71	46	36	30	38	61	48	70	42	66	48	36	87	47	54	37	97	60	52	47	59	24	24	51	76	49	40	53	17	68	61	34	35	75	63	111	75	44	41	102	95	63	46	123	82	30	53	57	78	24	59	100	43	46	78	121	36	44	82	55	50	67	75	19	65	27	29	80	60	64	41	68	56	104	82	91	39	56	107	56	25	49	50	180	80	56	49	80	75	58	202	34	91	103	25	20	64	24	27	71	14	37	50	59	22	32	36	82	84	74	43	78	29	23	24	76	32	116	44	59	42	49	108	66	53	113	25	31	124	100	39	39	39	40	71	149	37	66	13	39	71	17	37	32	88	26	67	27	79	91	46	349	53	17	13	46	18	40	103	93	42	68
CBL_ref10_kmer25.kmer1 ct:1	51	68	68	47	69	51	54	35	65	49	45	43	21	72	37	54	35	31	82	63	139	55	119	66	45	52	77	29	30	20	54	33	62	37	25	87	43	46	82	38	110	43	91	61	39	69	46	27	42	113	56	57	21	32	49	68	60	63	46	34	79	53	71	46	36	30	38	61	48	45	42	66	48	36	87	47	65	37	97	60	52	47	59	24	24	51	76	49	40	53	17	68	61	34	35	75	63	111	75	44	41	102	95	57	46	82	82	30	53	57	78	24	59	100	43	46	78	110	36	44	82	55	50	67	75	19	65	27	29	58	60	64	41	68	56	104	82	91	39	56	107	56	25	49	50	171	80	56	49	80	75	58	202	34	91	103	25	20	64	24	27	71	14	37	50	59	22	32	36	82	84	74	43	79	29	23	24	76	32	116	44	59	42	49	108	66	53	113	25	31	124	81	39	39	39	40	71	149	37	66	13	39	62	17	37	32	69	26	67	27	79	86	46	328	53	17	13	46	18	40	90	93	42	68
